2025-09-09 11:58:36,490 INFO    MainThread:4088861 [wandb_setup.py:_flush():80] Current SDK version is 0.21.0
2025-09-09 11:58:36,491 INFO    MainThread:4088861 [wandb_setup.py:_flush():80] Configure stats pid to 4088861
2025-09-09 11:58:36,491 INFO    MainThread:4088861 [wandb_setup.py:_flush():80] Loading settings from /home/ajinkya/.config/wandb/settings
2025-09-09 11:58:36,491 INFO    MainThread:4088861 [wandb_setup.py:_flush():80] Loading settings from /home/ajinkya/projects/TestRepo_MsThesis_Ajinkya/week8/wandb/settings
2025-09-09 11:58:36,491 INFO    MainThread:4088861 [wandb_setup.py:_flush():80] Loading settings from environment variables
2025-09-09 11:58:36,491 INFO    MainThread:4088861 [wandb_init.py:setup_run_log_directory():703] Logging user logs to /home/ajinkya/projects/TestRepo_MsThesis_Ajinkya/week8/wandb/run-20250909_115836-q2d7aqyk/logs/debug.log
2025-09-09 11:58:36,491 INFO    MainThread:4088861 [wandb_init.py:setup_run_log_directory():704] Logging internal logs to /home/ajinkya/projects/TestRepo_MsThesis_Ajinkya/week8/wandb/run-20250909_115836-q2d7aqyk/logs/debug-internal.log
2025-09-09 11:58:36,491 INFO    MainThread:4088861 [wandb_init.py:init():830] calling init triggers
2025-09-09 11:58:36,491 INFO    MainThread:4088861 [wandb_init.py:init():835] wandb.init called with sweep_config: {}
config: {'learning_rate': 5e-05, 'architecture': 'CNN', 'dataset': 'CIFAR-10', 'epochs': 10, 'Batch_size': 40, 'momentum': 0.9, 'timesteps': 10, 'training_condition': None, 'Model_Name': 'pc_class_train_balanced', 'Gamma_layer0': 0.53, 'Gamma_layer1': 0.53, 'Gamma_layer2': 0.53, 'Gamma_layer3': 0.53, 'Beta_layer0': 0.23, 'Beta_layer1': 0.23, 'Beta_layer2': 0.23, 'Beta_layer3': 0.23, 'Alpha_layer0': 0.084, 'Alpha_layer1': 0.084, 'Alpha_layer2': 0.084, 'Alpha_layer3': 0.084, 'noise_type': 's&p', 'noise_param': 0.0, '_wandb': {}}
2025-09-09 11:58:36,491 INFO    MainThread:4088861 [wandb_init.py:init():871] starting backend
2025-09-09 11:58:36,701 INFO    MainThread:4088861 [wandb_init.py:init():874] sending inform_init request
2025-09-09 11:58:36,709 INFO    MainThread:4088861 [wandb_init.py:init():882] backend started and connected
2025-09-09 11:58:36,716 INFO    MainThread:4088861 [wandb_init.py:init():953] updated telemetry
2025-09-09 11:58:36,722 INFO    MainThread:4088861 [wandb_init.py:init():977] communicating run to backend with 90.0 second timeout
2025-09-09 11:58:37,577 INFO    MainThread:4088861 [wandb_init.py:init():1029] starting run threads in backend
2025-09-09 11:58:37,640 INFO    MainThread:4088861 [wandb_run.py:_console_start():2458] atexit reg
2025-09-09 11:58:37,640 INFO    MainThread:4088861 [wandb_run.py:_redirect():2306] redirect: wrap_raw
2025-09-09 11:58:37,640 INFO    MainThread:4088861 [wandb_run.py:_redirect():2375] Wrapping output streams.
2025-09-09 11:58:37,640 INFO    MainThread:4088861 [wandb_run.py:_redirect():2398] Redirects installed.
2025-09-09 11:58:37,643 INFO    MainThread:4088861 [wandb_init.py:init():1075] run started, returning control to user process
2025-09-09 11:58:42,067 INFO    MainThread:4088861 [wandb_watch.py:_watch():70] Watching
2025-09-09 11:58:42,880 INFO    MsgRouterThr:4088861 [mailbox.py:close():129] [no run ID] Closing mailbox, abandoning 1 handles.
